latitude,longitude,brightness,confidence,bright_t31,frp,daynight,timestamp
-12.8398,132.8744,311.6,42,298.7,23.1,D,1564646220
-12.4953,131.4897,310.3,36,298.8,27.6,D,1564646220
-11.5473,132.6796,311.5,40,298.7,27.3,D,1564646220
-11.5417,132.649,312.2,42,298,31.4,D,1564646220
-11.5471,132.6538,316,65,298,52.7,D,1564646220
-12.705,133.907,311.7,57,298.6,20.6,D,1564646220
-13.1092,134.1848,315.9,67,298.4,29.5,D,1564646220
-12.6996,133.9138,310.9,55,298.7,17.6,D,1564646220
-12.7499,134.5251,314.8,66,299.9,22.8,D,1564646220
-12.7141,134.3991,313.9,64,299.2,23,D,1564646220
-12.7061,134.4077,314,64,300,21.2,D,1564646220
-12.6491,134.3953,324.9,79,300.6,57.7,D,1564646220
-13.1015,134.1926,311.3,55,298.1,17.2,D,1564646220
-13.2313,131.9106,316.7,68,300,49.9,D,1564646220
-13.2394,131.9032,319.1,72,300.6,61.1,D,1564646220
-13.2993,131.9598,315.3,54,300.3,37,D,1564646220
-13.3151,131.9569,314.2,44,300.6,31.6,D,1564646220
-14.2726,135.0443,314.3,62,301,15.3,D,1564646220
-14.3048,134.9182,321.8,75,301.4,35.7,D,1564646220
-14.308,134.9367,316.1,66,300,20.5,D,1564646220
-12.8447,132.9017,324,78,299.6,80.1,D,1564646220
-12.8782,132.9177,312.6,53,300.7,24.7,D,1564646220
-15.0081,131.7665,312.6,46,299.2,30.2,D,1564646280
-15.7637,137.0728,377.6,75,306.4,208.1,D,1564646280
-15.7678,137.0335,319.5,35,303,14.5,D,1564646280
-15.7699,137.046,345.8,93,303.7,71.3,D,1564646280
-15.7863,137.0816,321.4,59,300.8,17.1,D,1564646280
-14.651,130.5884,313.6,53,297.1,46.2,D,1564646280
-14.6536,130.5824,312.4,47,297.1,40,D,1564646280
-14.6614,130.6219,312.6,43,296.4,42,D,1564646280
-14.727,130.6886,311.9,40,296.4,39.4,D,1564646280
-14.9422,131.8184,318.3,70,300.6,54.8,D,1564646280
-15.7616,137.0603,336.7,79,299.5,44.5,D,1564646280
-15.1411,131.1486,315,54,297.6,46.2,D,1564646280
-15.1317,131.1449,313.2,27,297.8,37.3,D,1564646280
-16.144,136.7135,367.6,100,307.8,162.2,D,1564646280
-15.1544,131.1757,312.2,20,298.3,31.4,D,1564646280
-16.1479,136.6726,349.3,95,304.3,84.5,D,1564646280
-16.1501,136.6857,345.1,92,305.9,69.9,D,1564646280
-16.1545,136.7117,339.3,89,307,52,D,1564646280
-16.1646,136.6428,328.5,80,303.6,30.8,D,1564646280
-15.1018,130.5473,310.8,47,295.6,33.9,D,1564646280
-15.1089,130.5845,309.7,13,295.1,27.9,D,1564646280
-15.1657,129.9294,315.3,64,296.9,76.1,D,1564646280
-15.1644,129.9221,313.4,58,296.6,63.3,D,1564646280
-15.5022,130.6313,318.5,55,298.4,68.1,D,1564646280
-15.4825,130.4364,314.4,49,298.2,48.5,D,1564646280
-15.4967,130.6638,314.7,16,298,44.7,D,1564646280
-15.5059,130.623,317.6,54,298.3,65.5,D,1564646280
-15.485,130.4285,312.4,44,297.8,39.6,D,1564646280
-14.0156,131.5979,315,63,298.8,49.2,D,1564646280
-15.1927,130.34,325.6,70,309.2,26.4,D,1564662240
-15.4903,130.6806,328.7,17,311.5,28.2,D,1564662240
-15.5022,130.6125,333.7,74,312.9,42.5,D,1564662240
-15.5052,130.5955,337.4,85,313.1,56.7,D,1564662240
-15.5081,130.5788,328.8,55,312.4,28.9,D,1564662240
-15.511,130.562,328.1,62,312.5,28.5,D,1564662240
-15.5139,130.5452,328.2,63,312.8,28.7,D,1564662240
-15.5012,130.6593,331,65,311.2,36.9,D,1564662240
-15.5041,130.6423,328.6,59,312.4,29.2,D,1564662240
-15.5069,130.6255,327.4,45,311.5,24.6,D,1564662240
-15.5097,130.6084,334.3,77,311.7,46.1,D,1564662240
-15.5126,130.5914,331,65,310.9,35.5,D,1564662240
-15.4905,130.4331,327,55,311.4,23,D,1564662240
-15.4755,130.3795,337.2,74,310.4,56.8,D,1564662240
-15.4381,130.5266,346.6,92,311.8,91.1,D,1564662240
-15.441,130.5098,345.3,91,314.1,84.8,D,1564662240
-15.4292,130.5077,332.8,79,311.7,36.5,D,1564662240
-15.4435,130.5206,331.5,65,313.5,32.8,D,1564662240
-15.4317,130.5184,357.6,98,312,152.4,D,1564662240
-15.4345,130.5017,328.6,53,312.9,23.8,D,1564662240
-15.3797,130.7558,331.9,57,311.5,37.8,D,1564662240
-15.4227,130.4995,345.3,91,311.2,83.2,D,1564662240
-15.4109,130.4973,353.2,96,310.5,123.9,D,1564662240
-15.4137,130.4806,345.1,91,311.2,83,D,1564662240
-15.3556,130.7514,327.1,53,311.6,24.3,D,1564662240
-15.4019,130.4785,328.7,74,309.2,28.3,D,1564662240
-15.4047,130.4618,325.2,53,308.9,20.9,D,1564662240
-15.393,130.4597,328.9,61,307.6,30.9,D,1564662240
-15.2073,131.3123,322.7,64,309.8,23.4,D,1564662240
-15.2051,131.252,323.1,66,308.8,23.3,D,1564662240
-15.2049,131.3268,321.1,61,308.2,19.1,D,1564662240
-15.2055,131.2469,324.4,70,308.7,29.7,D,1564662240
-15.1654,131.18,322.4,21,309.3,19,D,1564662240
-15.1529,131.1778,339.6,87,308.2,83.9,D,1564662240
-15.0203,131.7745,323.6,49,307.1,31.2,D,1564662240
-15.024,131.7537,323.1,45,307.1,29.6,D,1564662240
-15.1513,131.1702,326.5,33,308,31.4,D,1564662240
-15.0231,131.7676,328.3,74,307.2,48.5,D,1564662240
-15.0063,131.7863,321.8,38,309.2,22.6,D,1564662240
-15.01,131.7649,320.8,30,308.8,19.9,D,1564662240
-15.1019,131.0828,324,55,308,25.6,D,1564662240
-15.1052,131.0639,320.5,50,306.8,15.7,D,1564662240
-15.0928,131.0617,327.1,74,306.3,35.3,D,1564662240
-15.2354,130.231,328.4,55,310.3,29.4,D,1564662240
-14.9462,131.8191,328.3,51,309,44.7,D,1564662240
-14.933,131.8167,325.4,35,307.6,34.8,D,1564662240
-15.1955,130.3236,324.5,68,309.7,23.1,D,1564662240
-15.1987,130.3355,327.5,55,308.9,28.1,D,1564662240
-14.938,131.8124,331.4,73,308.6,59.8,D,1564662240
-15.1352,130.4265,323.1,47,310.5,17.9,D,1564662240
-15.138,130.4098,328.8,76,309,33,D,1564662240
-14.3146,134.9123,320.9,68,301,90.5,D,1564662240
-15.0855,130.5753,336.4,84,310.6,56.7,D,1564662240
-15.1813,129.9411,334.9,58,310.2,45.1,D,1564662240
-15.1839,129.9258,339.1,83,308.6,60.6,D,1564662240
-15.1621,129.9849,337.6,85,310.9,53.9,D,1564662240
-14.3102,134.9034,321.6,69,300.9,91.9,D,1564662240
-15.0649,130.5837,324,63,309.2,20.5,D,1564662240
-15.1615,129.9945,329.4,76,311,27.9,D,1564662240
-15.1642,129.9779,328.9,67,309,25.3,D,1564662240
-14.7478,130.6871,328.6,73,309.3,37,D,1564662240
-14.6903,130.6577,338.1,86,308.2,69.7,D,1564662240
-14.6781,130.5841,331.5,75,310.5,38,D,1564662240
-14.6675,130.6108,340.9,84,307.7,72.5,D,1564662240
-14.6704,130.5937,328.4,39,308.9,27.8,D,1564662240
-14.6525,130.6261,349.8,94,308.3,123.2,D,1564662240
-14.6554,130.6088,340.7,81,306.1,72.7,D,1564662240
-14.6583,130.5915,331.1,30,307.2,35.7,D,1564662240
-14.6462,130.5895,374,100,309.8,298.1,D,1564662240
-14.6492,130.5721,327.4,34,308,27.5,D,1564662240
-14.3185,130.6756,325.9,74,305.1,32.5,D,1564662240
-14.3149,130.6678,320.9,60,305.4,18,D,1564662240
-14.2568,130.7132,325.2,54,304.4,30.7,D,1564662240
-14.2476,130.6929,321.2,61,303.7,21,D,1564662240
-14.3457,129.8308,321.8,57,301.9,18.7,D,1564662240
-14.2,130.6596,324.2,42,301.8,28.8,D,1564662240
-14.0453,131.4964,324.2,66,303.4,33.6,D,1564662240
-14.0286,131.5149,321.4,49,303.9,23.1,D,1564662240
-13.9821,131.244,347.7,93,305.3,152.2,D,1564662240
-13.9856,131.224,338.9,88,304.3,101.5,D,1564662240
-14.163,130.0316,341.8,89,303.1,86.1,D,1564662240
-14.0959,130.0311,318.7,40,304.2,16.4,D,1564662240
-13.9893,130.5932,328.1,77,307.5,36.9,D,1564662240
-13.977,130.591,328.5,78,306.1,37.9,D,1564662240
-13.9801,130.573,331.5,81,307.7,48,D,1564662240
-14.0032,129.9573,326.1,74,300.5,33.5,D,1564662240
-12.954,135.0368,313.6,39,298,55.3,D,1564662240
-13.3642,131.9983,320,56,306.4,23.2,D,1564662240
-13.3071,131.9554,322.3,69,307.1,30.5,D,1564662240
-13.0241,132.9584,331.9,82,300.3,116.4,D,1564662240
-13.029,132.9311,325.1,74,302.2,70.9,D,1564662240
-11.4124,130.8343,322.7,73,294.6,51.2,D,1564662300
-11.4017,130.3339,312.7,41,301.3,12,D,1564662300
-11.4338,130.4654,328.1,73,303.1,50.1,D,1564662300
-11.4306,130.4848,337.8,88,303.9,93.5,D,1564662300
-11.4273,130.5045,318.2,25,304.3,20.1,D,1564662300
-11.4844,130.2392,317.1,58,303.2,20.2,D,1564662300
-11.4465,130.4676,327,64,303.9,46.7,D,1564662300
-11.4433,130.487,344.2,92,306.2,127.9,D,1564662300
-11.4401,130.5067,321.9,68,305.5,31.3,D,1564662300
-11.4028,130.8109,365.4,100,297.5,318.8,D,1564662300
-11.3993,130.832,367.4,100,295.3,344.2,D,1564662300
-11.5063,130.262,327.7,0,304,48.8,D,1564662300
-11.4158,130.8133,325.1,73,295.8,55.9,D,1564662300
-12.7927,133.8679,318.4,42,297.6,66.8,D,1564662300
-12.7842,133.8588,316.2,52,296,53,D,1564662300
-12.8384,132.8834,314.8,26,301.7,23.8,D,1564662300
-12.3181,134.9072,314.5,37,297.8,48.1,D,1564662300
-12.319,134.9024,314.8,42,297.9,53.4,D,1564662300
-12.4504,133.0855,357.8,99,305.2,397.2,D,1564662300
-12.4353,133.0819,321.4,64,300.7,57.9,D,1564662300
-12.4329,133.1044,320.6,43,301.3,51.7,D,1564662300
-12.4379,133.0754,333.7,84,301.7,139.2,D,1564662300
-12.5048,131.4945,324.5,10,305.6,38.7,D,1564662300
-12.5449,131.1883,318.5,63,305.6,20.7,D,1564662300
-12.5103,131.4879,326.5,64,305.1,47.6,D,1564662300
-12.4968,131.4855,321.1,30,305.1,28.7,D,1564662300
-12.4307,131.177,330.8,82,305.7,67.1,D,1564662300
-11.7408,131.0691,313.4,39,299.7,15.3,D,1564662300
-11.6877,130.6695,319.3,71,302.2,27.7,D,1564662300
-11.73,130.4163,321.3,28,301.5,29.5,D,1564662300
-11.6749,130.6672,317.7,65,303,22.9,D,1564662300
-11.6922,130.4092,324.4,37,301.1,37.7,D,1564662300
-11.6797,130.407,329.7,51,303.1,55,D,1564662300
-11.6671,130.4048,337.9,89,303.2,89.8,D,1564662300
-11.6703,130.3859,341.5,91,305.6,104.8,D,1564662300
-11.6677,130.3996,346.8,93,304.3,134.3,D,1564662300
-11.6582,130.3785,332.4,84,304.9,64.3,D,1564662300
-11.6613,130.3596,338.7,89,304.7,93,D,1564662300
-11.6456,130.3764,319.7,49,303.5,23.2,D,1564662300
-11.6488,130.3576,345.8,93,304.1,129.5,D,1564662300
-11.6519,130.3385,347.1,94,302.7,136.9,D,1564662300
-11.5189,130.2697,318.5,42,304.6,21.5,D,1564662300
-11.4081,130.8389,348.3,94,294.6,174.7,D,1564662300
-11.4117,130.8179,360,99,298.6,263.1,D,1564662300
-11.5064,130.2674,319.9,48,303.7,25,D,1564662300
-11.2365,131.8871,314.1,0,299.6,26.8,D,1564662300
-11.4089,130.8551,311.8,19,290.1,21.2,D,1564662300
-11.4598,130.5282,313.5,82,290.8,108.7,N,1564690320
-13.0233,132.9405,304,58,293.4,25,N,1564690320
-13.1158,132.9033,304.3,59,293.9,28,N,1564690320
-11.4605,130.5216,315.8,89,290.7,126.4,N,1564690320
-14.233,130.727,306.9,68,291.1,25.9,N,1564701300
-14.2292,130.7049,316.8,94,292,53.3,N,1564701300
-13.1196,132.922,305.2,63,291.9,14.7,N,1564701300
-13.117,132.9063,301.2,39,290.4,9.6,N,1564701300
-13.0525,132.9231,301.4,27,290.9,8.7,N,1564701300
-13.0117,132.9653,304.9,57,292.1,13.1,N,1564701300
-12.977,132.9714,305.5,65,291.7,15.4,N,1564701300
-12.9743,132.9554,301.7,43,291.4,10.2,N,1564701300
-11.4235,130.4807,302.6,50,291,25.6,N,1564701300
-11.421,130.4861,304.6,61,291.3,32,N,1564701300
-15.7602,137.0482,300.3,24,287.1,5.7,N,1564701300
-15.7712,136.9987,326.7,100,290.9,26.4,N,1564701300
-14.6203,130.6227,308.8,49,291.2,31.1,N,1564701300
-14.6378,130.6431,305.2,22,291.6,21.5,N,1564701300
-14.2859,130.7349,301.3,40,290.6,16.4,N,1564701300
-14.2282,130.723,311,81,291.6,36.9,N,1564701300
-14.2242,130.7007,309.4,77,291.4,33.1,N,1564701300
-16.1354,136.7244,302.4,28,286.7,6.2,N,1564701360
-15.7816,137.0067,311.3,82,290.1,11.7,N,1564701360
-15.0086,131.7782,301.7,43,290.2,13.7,N,1564701360
-16.1452,136.7267,304.8,62,286.7,8.3,N,1564701360
-15.1785,129.9115,304.9,62,293.5,24.9,N,1564701360
-15.1826,129.9346,319.3,98,293.7,70.6,N,1564701360
-15.1737,129.9314,310.9,81,292.1,39,N,1564701360
-15.1877,129.9285,307.8,73,293.2,31.9,N,1564701360
-15.503,130.6239,306.4,41,292.4,22.2,N,1564701360
-15.4997,130.6191,306.7,34,292,22.8,N,1564701360
-14.2906,134.939,337.2,88,304.5,62.4,D,1564735200
-11.2207,131.8931,323.3,0,304.3,13.7,D,1564735200
-11.2557,131.8785,324.1,77,303.5,14.8,D,1564735200
-11.2571,131.8878,324.6,78,304,15.3,D,1564735200
-11.5159,132.6096,326.4,75,303.1,18.8,D,1564735200
-11.5173,132.6195,357.8,99,306,81,D,1564735200
-11.5368,132.7585,317.9,60,302.7,8.9,D,1564735200
-11.5266,132.6182,327.9,70,304,19.7,D,1564735200
-11.5462,132.7572,327,79,303.5,19,D,1564735200
-11.5827,132.6345,320.2,49,304.6,10.5,D,1564735200
-11.5841,132.6445,321.5,54,303.5,11.4,D,1564735200
-11.3928,130.8015,371.4,100,306.3,112.7,D,1564735200
-11.3941,130.8105,353.6,97,306.4,61.6,D,1564735200
-11.3954,130.8196,324.4,59,304.8,13.5,D,1564735200
-11.3968,130.8287,322.2,41,305.4,11.2,D,1564735200
-11.3995,130.8469,325.1,41,303.6,13.9,D,1564735200
-11.4031,130.8092,321.2,42,303.2,10.3,D,1564735200
-11.4098,130.8547,319,38,305.5,8.4,D,1564735200
-11.4111,130.8638,322.4,68,303.5,11.9,D,1564735200
-11.4208,130.8651,327.1,74,304.9,18.1,D,1564735200
-11.4414,130.5086,324.6,43,307,9.7,D,1564735200
-11.4427,130.5177,321.6,43,308.1,7.7,D,1564735200
-11.5029,130.2408,362.6,100,303.4,92.2,D,1564735200
-11.5043,130.25,341.8,68,305.5,38.8,D,1564735200
-11.6442,130.385,338.2,88,304.2,28.7,D,1564735200
-11.6456,130.3941,351.5,96,306.5,54.7,D,1564735200
-11.7453,131.0684,319.4,60,303.3,9,D,1564735200
-11.6545,130.3928,359,99,308.4,72.7,D,1564735200
-11.6559,130.4019,359.3,99,308.5,73.7,D,1564735200
-11.6444,130.2632,319.3,55,305.2,9.5,D,1564735200
-11.6594,130.364,324.4,68,306.7,11.5,D,1564735200
-11.6663,130.4097,348.3,94,308.4,48.5,D,1564735200
-11.6676,130.4188,326.4,47,303.8,14.3,D,1564735200
-11.687,130.4253,344,92,305.4,40.3,D,1564735200
-11.696,130.4239,331.2,60,305.5,19.5,D,1564735200
-11.7311,130.661,322,72,304.8,10.7,D,1564735200
-11.7325,130.6701,346.1,93,303.5,45.2,D,1564735200
-11.7235,130.4227,322.3,59,304.8,12.1,D,1564735200
-11.7249,130.4319,324.6,65,302.4,14.7,D,1564735200
-12.2555,134.0612,325.6,77,303.1,22.2,D,1564735200
-12.4915,133.1635,321,67,304.4,13.6,D,1564735200
-12.6743,134.4593,318.5,69,303.6,12.2,D,1564735200
-12.6083,133.6534,317.4,60,303.9,8.9,D,1564735200
-12.7096,134.402,314.6,60,303.4,9.4,D,1564735200
-12.7481,134.5282,320.4,57,303.4,14.7,D,1564735200
-12.6919,134.0376,320.4,60,300.9,15,D,1564735200
-12.7412,134.3979,314.1,37,302,8.5,D,1564735200
-12.7429,134.4108,335.2,86,303,46.8,D,1564735200
-12.7542,134.5349,326,78,303.1,25.3,D,1564735200
-12.6819,133.8985,326.4,78,301.9,24.3,D,1564735200
-12.6834,133.9104,335.8,87,303.4,42.5,D,1564735200
-12.6993,134.0308,319.9,63,300.8,14.1,D,1564735200
-12.7481,134.4042,333.8,85,303.6,43.5,D,1564735200
-12.7498,134.417,324,76,303.2,23.2,D,1564735200
-12.6936,133.9089,322.6,74,302.7,18.6,D,1564735200
-12.7289,134.1762,315.7,62,303.1,10.4,D,1564735200
-12.7326,133.8915,321.1,69,301.3,16.1,D,1564735200
-12.7709,133.8797,321.2,72,302.3,16.3,D,1564735200
-12.8322,134.3471,317.6,67,302.1,12.9,D,1564735200
-12.8472,134.4628,317.8,66,302.6,13.2,D,1564735200
-13.0168,135.7107,320.4,72,299.8,27.3,D,1564735200
-12.4148,131.1784,336.4,86,307,27.7,D,1564735200
-12.4161,131.1876,340.4,89,306.8,34.3,D,1564735200
-13.0284,135.7092,318.1,68,299.3,21.5,D,1564735200
-12.4251,131.1863,323,54,309,10.7,D,1564735200
-12.4265,131.1955,328.8,79,306.7,18,D,1564735200
-12.9036,134.4819,315.1,46,302.1,7.6,D,1564735200
-12.8335,133.8834,318,66,302,13.1,D,1564735200
-12.8351,133.8953,320,70,302.3,16,D,1564735200
-12.8815,134.2373,318.2,66,301.8,12.9,D,1564735200
-12.4531,131.1258,325.8,76,306.4,13.1,D,1564735200
-12.5056,131.4862,323.1,54,306.3,9.6,D,1564735200
-12.507,131.4955,324.7,74,306.8,12.8,D,1564735200
-12.5083,131.5048,323.6,61,306.2,11.3,D,1564735200
-12.8919,134.2358,315.9,38,301.1,9.4,D,1564735200
-12.5147,131.4849,335.4,77,304.5,26.2,D,1564735200
-12.9679,134.5205,318.4,68,303.1,12.2,D,1564735200
-12.5351,131.1828,318.3,61,307.7,7.2,D,1564735200
-12.7196,132.47,328.9,80,307.7,19.1,D,1564735200
-12.721,132.48,321.8,59,306.2,10.7,D,1564735200
-12.9691,134.2065,314.2,44,301.7,9.4,D,1564735200
-12.7384,132.4673,320.2,48,306.1,9.2,D,1564735200
-13.0211,134.5134,315.4,61,303.4,9.1,D,1564735200
-13.0553,134.489,317.9,67,303.2,13.8,D,1564735200
-12.8667,132.9349,318.9,51,306.5,7.8,D,1564735200
-12.8763,132.9336,319.3,38,305.7,8.7,D,1564735200
-13.0875,134.2481,312.5,46,301,7.4,D,1564735200
-12.9825,132.9655,322.5,72,302.9,16.2,D,1564735200
-13.0056,132.9667,322.2,50,301.6,15.5,D,1564735200
-13.0317,132.942,317,24,301.3,7,D,1564735200
-13.0332,132.9525,320.4,50,301.6,11.4,D,1564735200
-13.0577,132.9172,319.5,66,303,11.3,D,1564735200
-13.0592,132.9278,315,30,302.7,5.5,D,1564735200
-13.1181,132.9021,322.8,72,301.4,15.6,D,1564735200
-13.1195,132.9128,323.4,73,302.4,16.6,D,1564735200
-13.2275,131.912,318.3,59,306.5,6.7,D,1564735200
-13.3017,131.9705,334.2,84,307.1,25.6,D,1564735200
-13.3109,131.9691,322.8,71,307.2,10.5,D,1564735200
-13.3123,131.9788,322.6,71,304.9,10.7,D,1564735200
-13.3438,132.0181,321.5,64,304.6,10,D,1564735200
-13.3771,132.0534,320.9,67,307.6,10,D,1564735200
-13.3864,132.052,328.7,63,308.3,17.2,D,1564735200
-13.4049,132.0494,327.7,78,308.5,16.1,D,1564735200
-13.4063,132.0592,321.2,43,306.6,7.8,D,1564735200
-13.4184,132.0775,327,59,307.8,15.8,D,1564735200
-13.4277,132.0762,332.3,60,308.3,21.4,D,1564735200
-13.4346,132.0787,321.5,42,306.4,9.5,D,1564735200
-13.4425,132.0676,325.5,75,307.4,14,D,1564735200
-13.4745,132.0931,326.4,77,308.2,16.2,D,1564735200
-13.4759,132.103,321.5,69,305.9,11.1,D,1564735200
-13.5709,131.4761,325.9,76,307,14.9,D,1564735200
-13.5723,131.4855,317.6,49,306,5.7,D,1564735200
-13.6448,130.5892,317.2,46,305,7.6,D,1564735200
-13.6462,130.5984,317.7,33,306.6,7.8,D,1564735200
-14.2779,134.9315,326.4,79,301.8,32.7,D,1564735200
-14.2798,134.9464,319.7,56,302.7,19,D,1564735200
-14.2775,134.9255,315.2,36,300.3,11.1,D,1564735200
-14.2794,134.9405,330.6,83,303.1,43.8,D,1564735200
-14.2924,134.9539,315.6,33,302.4,11.5,D,1564735200
-13.8065,130.7501,315.2,22,305.1,5.2,D,1564735200
-13.97,130.6095,322.2,54,305.9,8.6,D,1564735200
-14.0086,130.4344,321.8,63,307.6,8.3,D,1564735200
-14.0029,129.9591,320.8,67,304.9,10.6,D,1564735200
-14.0463,130.0655,316.7,54,306,4.9,D,1564735200
-14.0938,130.3874,321,67,308.8,6.9,D,1564735200
-14.1564,130.6255,320.4,20,302.4,9.8,D,1564735200
-14.1668,130.6333,331.4,58,302.5,21.6,D,1564735200
-14.1681,130.6426,331.9,58,302.3,22.1,D,1564735200
-14.1771,130.6412,323.7,56,300.2,12.9,D,1564735200
-14.1798,130.6597,335.7,85,302.3,28.7,D,1564735200
-14.1811,130.6689,321.8,69,302.9,12,D,1564735200
-14.098,130.0417,316.5,39,303.1,8.2,D,1564735200
-14.1901,130.6676,382.3,100,307.8,156,D,1564735200
-14.1915,130.6768,356.3,98,306.3,68.3,D,1564735200
-14.2005,130.6755,350,95,304.1,52.9,D,1564735200
-14.2018,130.6847,367.1,100,309.4,99.1,D,1564735200
-14.2032,130.694,321.9,69,304.6,12.1,D,1564735200
-14.2108,130.6834,334.6,85,303.2,25.6,D,1564735200
-14.2122,130.6926,336.1,86,303.8,27.5,D,1564735200
-14.2135,130.7019,331.6,74,304.2,21.4,D,1564735200
-14.2212,130.6913,329.8,80,304.2,18.1,D,1564735200
-14.2225,130.7005,358.4,99,306.3,71.8,D,1564735200
-14.2239,130.7098,384.1,100,311.8,162.1,D,1564735200
-14.2252,130.719,325.9,75,304.2,15,D,1564735200
-14.2302,130.6899,332.9,83,305.8,22.7,D,1564735200
-14.2315,130.6992,332.1,82,304.9,21.9,D,1564735200
-14.2329,130.7085,319,63,303.9,7.5,D,1564735200
-14.2342,130.7177,347.8,93,305.6,49,D,1564735200
-14.2356,130.727,342.7,90,304.8,39,D,1564735200
-14.2446,130.7256,336.8,86,305.7,28.9,D,1564735200
-14.1513,130.0275,315.7,34,300.8,5.4,D,1564735200
-14.2542,130.7276,329.1,79,305.9,19.7,D,1564735200
-14.2632,130.7263,330,80,305.8,19.9,D,1564735200
-14.1665,130.0064,339.9,89,302.5,37,D,1564735200
-14.1679,130.0156,326.8,74,303,18.1,D,1564735200
-14.2722,130.725,332.7,81,307.1,22.4,D,1564735200
-14.1769,130.0142,316.5,52,299.5,8,D,1564735200
-14.2812,130.7236,326.5,75,307.4,15.2,D,1564735200
-14.2825,130.7329,328.2,77,304.6,17.6,D,1564735200
-14.2915,130.7315,320.5,43,304.5,9.3,D,1564735200
-14.3131,130.6904,319.2,36,305.5,7.3,D,1564735200
-14.3284,130.6692,324.3,74,305.2,11,D,1564735200
-14.3298,130.6785,340.1,89,305.9,33.2,D,1564735200
-14.3392,130.6801,331.4,82,306.8,21.6,D,1564735200
-15.233,131.1981,326.6,76,304.9,15.6,D,1564735260
-14.6158,130.6203,337.3,87,307.4,28,D,1564735260
-14.6171,130.6296,340.4,89,308.4,33.5,D,1564735260
-14.6262,130.6282,320.1,43,307.1,7,D,1564735260
-14.6275,130.6375,329.9,80,307.1,18.8,D,1564735260
-14.6365,130.6361,341.4,90,306.6,35.1,D,1564735260
-14.6378,130.6454,337,87,307,29.1,D,1564735260
-14.6469,130.644,331.2,82,304,20.6,D,1564735260
-14.6518,130.6149,322,70,306.1,8.9,D,1564735260
-14.6572,130.6519,321,68,303.2,10.2,D,1564735260
-14.6586,130.6612,316.5,31,303,6.3,D,1564735260
-14.6676,130.6598,338.1,87,304.3,31.1,D,1564735260
-14.6689,130.6691,326.6,53,303.3,14.8,D,1564735260
-14.6779,130.6678,326.5,52,304.2,14.1,D,1564735260
-14.6793,130.677,338.3,88,304.9,31.1,D,1564735260
-14.6896,130.685,323.6,72,304.2,12.2,D,1564735260
-14.6987,130.6836,327.1,42,305.8,14.6,D,1564735260
-14.708,130.6853,340.1,89,307.1,34.7,D,1564735260
-14.7093,130.6946,326.2,63,306,15.1,D,1564735260
-14.7183,130.6932,325.1,74,305.4,14.5,D,1564735260
-14.7454,130.6892,321.7,36,307.2,9.5,D,1564735260
-14.7467,130.6985,334.4,85,305.1,25.6,D,1564735260
-14.7557,130.6971,324.9,65,305,13.9,D,1564735260
-15.0126,131.7864,323.5,69,306.3,12.2,D,1564735260
-15.0219,131.785,326.6,74,306,16.3,D,1564735260
-15.0765,131.0718,316.9,49,303.9,6.9,D,1564735260
-15.0778,131.0813,315.2,38,302.7,5.7,D,1564735260
-15.1133,131.1344,332,83,305.6,23.5,D,1564735260
-15.1147,131.1439,338.4,88,305.2,33.7,D,1564735260
-15.1535,131.2848,333.8,84,305.8,26.4,D,1564735260
-15.1481,131.1911,333.8,84,304.9,25.4,D,1564735260
-15.1518,131.1514,321.5,55,305.6,9.4,D,1564735260
-15.1585,131.1992,330.6,81,306.2,21.5,D,1564735260
-15.1694,131.276,320.4,68,304.4,9.5,D,1564735260
-15.0813,130.595,324.4,74,305.9,12.1,D,1564735260
-15.169,131.2075,326.6,77,305.3,15.8,D,1564735260
-15.1853,131.3229,335.7,86,306.4,29.1,D,1564735260
-15.1867,131.3325,334.8,85,305.7,27.9,D,1564735260
-15.1782,131.2062,328.4,79,305.6,17.8,D,1564735260
-15.1959,131.3312,328.6,79,306.8,18.8,D,1564735260
-15.205,131.3298,318.5,21,305.6,6.8,D,1564735260
-15.1056,130.5721,323.2,61,305.9,11.5,D,1564735260
-15.2033,131.2514,315.1,42,303.9,5.1,D,1564735260
-15.1155,130.5136,324.1,72,304.8,12.7,D,1564735260
-15.1617,130.0118,321.1,29,306.3,8.6,D,1564735260
-15.1652,129.9735,320.8,42,303.5,9.4,D,1564735260
-15.1666,129.9827,341,90,306.5,36.1,D,1564735260
-15.1693,130.0012,320.4,37,305.5,8.3,D,1564735260
-15.2177,130.2679,322,56,304.5,11.1,D,1564735260
-15.1804,129.9522,334.4,74,307.2,24.1,D,1564735260
-15.2254,130.2573,327.3,69,305.6,16.1,D,1564735260
-15.1826,129.9046,316.6,46,302.1,6.9,D,1564735260
-15.188,129.9416,324.9,58,306.5,13.4,D,1564735260
-15.1916,129.9033,328.9,80,302.4,19.6,D,1564735260
-15.1929,129.9125,393.9,100,309.5,209.9,D,1564735260
-15.1943,129.9217,352.9,96,307.9,58.7,D,1564735260
-15.1957,129.931,329.8,54,305.6,18.4,D,1564735260
-15.2379,130.2176,321.8,58,303.8,10.1,D,1564735260
-15.3345,130.7547,323.3,39,307.2,10.2,D,1564735260
-15.3359,130.7641,321.9,24,305.3,9.1,D,1564735260
-15.3632,130.7636,320.9,57,306.4,8.6,D,1564735260
-15.3813,130.7608,334.9,85,307.2,24.6,D,1564735260
-15.3826,130.7702,333.1,79,304.8,22.7,D,1564735260
